city_name,latitude,longitude,country
Targu Frumos,47.2097,27.0131,Romania
Nova Europa,-21.7783,-48.5608,Brazil
Arkadelphia,34.1255,-93.0725,United States
Little Canada,45.0244,-93.0863,United States
Wapakoneta,40.5663,-84.1915,United States
Alpine,40.4629,-111.7724,United States
Staffelstein,50.099,10.9962,Germany
Huittinen,61.1764,22.6986,Finland
Lyuboml',51.2158,24.0408,Ukraine
Farmington,42.4614,-83.3784,United States
Ivangorod,59.375,28.2053,Russia
Douglass,40.3438,-75.5909,United States
Warren,41.7282,-71.2629,United States
Costesti,44.6697,24.88,Romania
Karkamis,36.8345,37.9983,Turkey
Exeter,36.294,-119.1459,United States
Byarozawka,53.7167,25.5,Belarus
Acushnet,41.7139,-70.9012,United States
Pitkyaranta,61.5667,31.4833,Russia
South Union,39.8706,-79.7221,United States
East Cocalico,40.2242,-76.1057,United States
Georgian Bluffs,44.65,-81.0333,Canada
Bernalillo,35.3127,-106.5537,United States
Oelsnitz,50.4167,12.1667,Germany
Olevsk,51.2278,27.6481,Ukraine
Jaltocan,21.1333,-98.5383,Mexico
Great Missenden,51.7042,-0.7078,United Kingdom
Point Pleasant,38.8529,-82.1303,United States
Cape Canaveral,28.3933,-80.605,United States
Bogen,48.9167,12.6833,Germany
Worth,41.6877,-87.7916,United States
Portage,43.5489,-89.4658,United States
Salanso,12.1833,-4.0833,Burkina Faso
Fort William,56.8198,-5.1052,United Kingdom
Sudogda,55.95,40.8667,Russia
Santiago,-14.1896,-75.74,Peru
Millstone,40.2123,-74.4302,United States
Bedford Heights,41.4042,-81.5053,United States
Woodmere,29.8493,-90.0751,United States
Lake Arbor,38.907,-76.8299,United States
Zuyevka,58.4033,51.1304,Russia
Star,43.7013,-116.4934,United States
Bogue,16.5904,-14.27,Mauritania
Fox Lake,42.4239,-88.1844,United States
Pembroke Dock,51.6933,-4.9458,United Kingdom
Sovata,46.5961,25.0744,Romania
Fountain Inn,34.6994,-82.1999,United States
Nevelsk,46.65,141.8667,Russia
Lehigh Township,40.7679,-75.5394,United States
Kendallville,41.4441,-85.2578,United States
Coroneo,20.1333,-100.3333,Mexico
Molango,20.7844,-98.7175,Mexico
Sumner,47.2189,-122.2338,United States
Burkburnett,34.0746,-98.5672,United States
Felling,54.95,-1.564,United Kingdom
Nishi-kagura,43.6964,142.4517,Japan
Hughenden,51.6558,-0.749,United Kingdom
Tangermunde,52.5408,11.9689,Germany
Hull,42.2861,-70.8835,United States
Takahama,35.4903,135.5511,Japan
Roseira,-22.8978,-45.305,Brazil
Werlte,52.85,7.6833,Germany
Kapyl',53.15,27.0917,Belarus
Pine Hill,39.7879,-74.9857,United States
Rawdon,46.05,-73.7167,Canada
Martin,36.3386,-88.8513,United States
Budd Lake,40.8733,-74.7374,United States
Hudson,42.2515,-73.7859,United States
Shasta Lake,40.679,-122.3775,United States
Hamilton,-37.7333,142.0167,Australia
Rodeo,38.0368,-122.2526,United States
Campbellton,48.005,-66.6731,Canada
Appleton,53.3508,-2.5441,United Kingdom
Dayton,35.4912,-85.012,United States
Belaya Kholunitsa,58.8333,50.85,Russia
View Royal,48.4517,-123.4339,Canada
Vidor,30.1291,-93.9967,United States
Tutrakan,44.0481,26.6044,Bulgaria
Yaotsu,35.4761,137.1417,Japan
Cajobi,-20.88,-48.8089,Brazil
Pasewalk,53.5063,13.99,Germany
Ianca,45.135,27.4747,Romania
Bellefontaine Neighbors,38.7529,-90.228,United States
East Greenwich,39.7903,-75.2396,United States
Salinas,-34.7751,-55.8402,Uruguay
Harrison Township,40.6376,-79.717,United States
Vermilion,41.4103,-82.3214,United States
Puerto Quijarro,-17.7796,-57.77,Bolivia
Dolhasca,47.4303,26.6094,Romania
Lipova,46.0894,21.6914,Romania
Raymond,43.0322,-71.1994,United States
Bolivar,37.6057,-93.4174,United States
Kapuvar,47.6,17.0331,Hungary
Lanskroun,49.9122,16.612,Czechia
Hiranai,40.9261,140.9561,Japan
Bad Frankenhausen,51.3558,11.1011,Germany
Garliava,54.8202,23.8726,Lithuania
Bowen,-20.0167,148.2333,Australia
San Diego Country Estates,33.0093,-116.7874,United States
Kennett,36.2403,-90.0481,United States
Tokol,47.3219,18.9619,Hungary
Heves,47.6,20.2833,Hungary
Prestonpans,55.9597,-2.961,United Kingdom
Verkhn'odniprovs'k,48.6561,34.3283,Ukraine
Chatham,40.7273,-74.4289,United States
Troy,38.7266,-89.8973,United States
Frydlant nad Ostravici,49.5928,18.3597,Czechia
Worcester,40.1899,-75.3522,United States
Fort Bragg,39.4399,-123.8013,United States
Comstock Park,43.0438,-85.6779,United States
Koflach,47.0639,15.0889,Austria
Steinau an der Strasse,50.3167,9.4667,Germany
Lyons,41.8121,-87.8192,United States
Neuenstadt am Kocher,49.2333,9.3333,Germany
Ardino,41.5833,25.1333,Bulgaria
Miami Shores,25.867,-80.1779,United States
Shamva,-17.3196,31.57,Zimbabwe
Murfatlar,44.1736,28.4083,Romania
Munchberg,50.1831,11.7857,Germany
Bethanie,-26.4995,17.15,Namibia
Levanger,63.7464,11.2996,Norway
Kenzingen,48.1917,7.7683,Germany
Forde,61.4519,5.8569,Norway
Coal,40.7876,-76.5489,United States
Taksimo,56.3315,114.89,Russia
Cypress Gardens,28.0036,-81.6857,United States
Aydarken,39.9333,71.3333,Kyrgyzstan
Nagyatad,46.2294,17.3575,Hungary
Aulendorf,47.9542,9.6389,Germany
Columbia,40.0348,-76.4944,United States
Lukovit,43.2061,24.1631,Bulgaria
Payerne,46.8167,6.9333,Switzerland
Waterloo,38.3403,-90.1538,United States
Beverly Hills,42.522,-83.2423,United States
Sobral de Monte Agraco,39.0167,-9.15,Portugal
Lexington,40.7779,-99.7461,United States
Neuenhaus,52.5,6.9667,Germany
Richmond Heights,41.5589,-81.5029,United States
Jefferson,29.9609,-90.1554,United States
Csorna,47.6167,17.25,Hungary
Magnolia,33.2774,-93.2261,United States
Summerville,34.4787,-85.3491,United States
Wellington,40.7,-105.0054,United States
Iwashita,32.6514,130.8117,Japan
Fuller Heights,27.9226,-81.9978,United States
Vytegra,61,36.45,Russia
Kraluv Dvur,49.9499,14.0345,Czechia
Kawara,33.6681,130.8472,Japan
Chavinda,20.0167,-102.45,Mexico
Lentvaris,54.6436,25.0517,Lithuania
Skidal',53.5833,24.25,Belarus
Shannon,52.7137,-8.8686,Ireland
Aich,48.6228,9.2372,Germany
Nor Hachn,40.3,44.58,Armenia
Tyukalinsk,55.8667,72.2,Russia
Banska Stiavnica,48.4586,18.8931,Slovakia
Coldstream,50.22,-119.2481,Canada
Bowdon,53.376,-2.366,United Kingdom
Nanticoke,41.2004,-76.0003,United States
Bad Ems,50.3381,7.7106,Germany
Chester,44.65,-64.3,Canada
Teteven,42.9167,24.2667,Bulgaria
Chavusy,53.8,30.9667,Belarus
Hillsdale,41.0074,-74.044,United States
Queens,44.0333,-64.7167,Canada
Kambarka,56.2667,54.2,Russia
Canton,41.86,-72.9083,United States
Burgau,48.4322,10.4069,Germany
Fredonia,42.4407,-79.3319,United States
Lanham,38.9621,-76.8421,United States
Fairview,37.676,-122.048,United States
Nehoiu,45.4153,26.3082,Romania
Forest,37.3728,-79.2831,United States
Forest Acres,34.0324,-80.9716,United States
Oakengates,52.695,-2.451,United Kingdom
Fort Meade,39.1058,-76.7438,United States
Reading,39.2243,-84.4333,United States
Zaozernyy,55.9667,94.7,Russia
Sixaola,9.5083,-82.6147,Costa Rica
Southport,42.04,-76.8774,United States
Hecelchakan,20.1667,-90.1333,Mexico
London Colney,51.726,-0.3,United Kingdom
Weston,41.2284,-73.3726,United States
Kilkunda,11.2569,76.6697,India
Corfe Mullen,50.7701,-2.0175,United Kingdom
Ertil,51.8333,40.8,Russia
Chivhu,-19.0211,30.8922,Zimbabwe
Arden Hills,45.0721,-93.167,United States
Pine Ridge,28.933,-82.4761,United States
Selkirk,50.1436,-96.8839,Canada
Saint-Felicien,48.65,-72.45,Canada
Nishi,32.2011,130.8411,Japan
Slatina,45.7,17.7,Croatia
Independence,44.8551,-123.1948,United States
Liphook,51.076,-0.803,United Kingdom
Doraville,33.9072,-84.2711,United States
Oster,50.9486,30.8811,Ukraine
Caldera,-27.0696,-70.83,Chile
Hawkesbury,45.6,-74.6,Canada
Moimenta da Beira,40.9819,-7.6158,Portugal
Meuselwitz,51.05,12.3,Germany
Eumseong,36.9353,127.6897,"Korea, South"
Plattekill,41.6478,-74.0717,United States
Bonham,33.588,-96.1901,United States
Melvindale,42.2802,-83.1782,United States
Wildberg,48.6239,8.7472,Germany
Sauk Village,41.4905,-87.5706,United States
Marawi,18.4833,31.8167,Sudan
Clearfield,41.0216,-78.439,United States
Andergrove,-21.0931,149.186,Australia
Lonquimay,-38.4333,-71.2333,Chile
Radyvyliv,50.1333,25.25,Ukraine
Luza,60.6167,47.2833,Russia
Wells,43.3268,-70.6335,United States
Jesenice,49.9682,14.5136,Czechia
Tarashcha,49.55,30.5,Ukraine
Blumberg,47.8392,8.5342,Germany
Bad Orb,50.2167,9.35,Germany
Sparta,43.9378,-90.8131,United States
Flamanzi,47.5644,26.8728,Romania
Box Elder,44.1121,-103.0827,United States
Roberval,48.52,-72.23,Canada
Bad Wildbad,48.7503,8.5506,Germany
Borzna,51.2333,32.4167,Ukraine
Snyatyn,48.45,25.5667,Ukraine
Sainte-Agathe-des-Monts,46.05,-74.28,Canada
Barrington,42.1515,-88.1281,United States
Baran',54.4833,30.3333,Belarus
Mstsislaw,54.0196,31.7247,Belarus
Pasadena Hills,28.2881,-82.238,United States
Middle Island,40.8857,-72.9454,United States
North Dumfries,43.32,-80.38,Canada
Nove Mesto na Morave,49.5615,16.0742,Czechia
Rehburg-Loccum,52.4508,9.2078,Germany
Lake Monticello,37.921,-78.3295,United States
Fort Lupton,40.0831,-104.8024,United States
Simbach am Inn,48.2656,13.0231,Germany
Rideau Lakes,44.6667,-76.2167,Canada
Victoria,44.8634,-93.6586,United States
Alesd,47.0572,22.3969,Romania
Goytapa,39.1167,48.5953,Azerbaijan
Wahlstedt,53.95,10.2167,Germany
Niebull,54.7881,8.8297,Germany
Prelouc,50.0399,15.5604,Czechia
Bluffton,40.7424,-85.173,United States
Southampton,39.9137,-74.7171,United States
Sechelt,49.4742,-123.7542,Canada
Aldenham,51.6723,-0.3546,United Kingdom
Mikhaylov,54.2333,39.0333,Russia
Beccles,52.458,1.563,United Kingdom
Moravska Trebova,49.758,16.6643,Czechia
Fife,47.2328,-122.3518,United States
Almoloya del Rio,19.1586,-99.4886,Mexico
Covasna,45.8492,26.1853,Romania
Lehman,41.1518,-74.9924,United States
Somers Point,39.3167,-74.6066,United States
Seye,20.8372,-89.3719,Mexico
Union,38.44,-90.9927,United States
Yermolino,55.2,36.6,Russia
Moree,-29.465,149.8344,Australia
West Hanover,40.3635,-76.7467,United States
Erquelinnes,50.3101,4.1219,Belgium
Laakirchen,47.9828,13.8242,Austria
Quartz Hill,34.6527,-118.2163,United States
Gyangze,28.95,89.6333,China
New Port Richey East,28.2605,-82.693,United States
Haxby,54.016,-1.075,United Kingdom
Pike Road,32.2934,-86.0902,United States
Ozimek,50.6731,18.2131,Poland
Opochka,56.7167,28.65,Russia
Havre,48.5427,-109.6803,United States
Snohomish,47.9276,-122.0968,United States
Brookhaven,31.5803,-90.4432,United States
Heubach,48.7833,9.9333,Germany
Singera,46.9131,28.9775,Moldova
La Mision,21.1,-99.1333,Mexico
Wyndham,37.6924,-77.6123,United States
Tashir,41.1144,44.2906,Armenia
Welwyn,51.831,-0.215,United Kingdom
Choele Choel,-39.2858,-65.6542,Argentina
College,40.8144,-77.8172,United States
Kami-kawabe,35.4867,137.0706,Japan
Waynesville,35.4854,-82.9995,United States
Timonium,39.4463,-76.6083,United States
Rinopolis,-21.7258,-50.7219,Brazil
Clarion,41.2106,-79.3803,United States
Kutztown,40.5213,-75.7772,United States
Zavolzhsk,57.4833,42.1333,Russia
Progress Village,27.8832,-82.3593,United States
Fairview Township,42.0261,-80.2361,United States
Schotten,50.5,9.1167,Germany
Steinhaus,47.1969,8.4861,Switzerland
Fort Madison,40.6207,-91.3509,United States
Salaverry,-8.22,-78.99,Peru
Danville,39.7603,-86.5076,United States
Tsuno,32.2567,131.5597,Japan
Keuruu,62.2597,24.7069,Finland
Vienna,39.324,-81.5383,United States
Manville,40.5421,-74.5892,United States
Kirkland,43.0368,-75.3865,United States
Bel Air,39.5348,-76.346,United States
Old Saybrook,41.3017,-72.3857,United States
Warr Acres,35.5285,-97.6182,United States
Franklin,36.7178,-86.5595,United States
Rudesheim am Rhein,49.979,7.9234,Germany
Judenburg,47.1725,14.6603,Austria
Tipp City,39.9643,-84.1858,United States
Klotze,52.6272,11.1642,Germany
Lincoln Park,40.9239,-74.3035,United States
Struthers,41.051,-80.592,United States
Chapel en le Frith,53.322,-1.917,United Kingdom
North Glengarry,45.3333,-74.7333,Canada
Kurort Steinbach-Hallenberg,50.7006,10.5667,Germany
Satipo,-11.2522,-74.6386,Peru
Digora,43.15,44.15,Russia
Waldwick,41.0134,-74.1259,United States
Shawano,44.7748,-88.5843,United States
Mountsorrel,52.7167,-1.15,United Kingdom
Nogliki,51.8333,143.1667,Russia
Nideggen,50.7,6.4833,Germany
South Huron,43.32,-81.5,Canada
Mengen,48.0497,9.33,Germany
Marieville,45.4333,-73.1667,Canada
Ontario,43.2407,-77.314,United States
Lysa nad Labem,50.2015,14.8329,Czechia
Cedar Hills,40.4135,-111.753,United States
Hobart,44.4967,-88.1602,United States
North Versailles,40.3784,-79.8083,United States
Oldenburg in Holstein,54.2922,10.8867,Germany
Crigglestone,53.644,-1.5226,United Kingdom
Conway,44.0085,-71.0719,United States
Cresson,40.4626,-78.5866,United States
Makale,-3.086,119.8469,Indonesia
Clinton,36.0981,-84.1283,United States
Southborough,42.3012,-71.5297,United States
Standish,43.7811,-70.5685,United States
Edwards,39.6215,-106.6183,United States
Garden City,33.5927,-79.007,United States
Nolensville,35.9572,-86.672,United States
Glocester,41.8934,-71.6889,United States
Camden,33.5672,-92.8467,United States
Kargopol,61.5,38.9333,Russia
Wood River,38.8631,-90.0773,United States
Akabira,43.5581,142.0442,Japan
Ollerton,53.2,-1.02,United Kingdom
Kubrat,43.7967,26.5011,Bulgaria
Sleepy Hollow,41.0936,-73.8724,United States
Milford Township,40.4291,-75.4153,United States
Sankt Andra,46.7667,14.8167,Austria
Surany,48.0833,18.1833,Slovakia
Fair Oaks Ranch,29.7468,-98.6375,United States
Countryside,39.0518,-77.4124,United States
Hlinsko,49.7622,15.9076,Czechia
Robore,-18.3295,-59.76,Bolivia
Valea lui Mihai,47.52,22.13,Romania
Vashon,47.4122,-122.4726,United States
Moba,-7.0596,29.72,Congo (Kinshasa)
Holmen,43.9699,-91.2661,United States
Santa Maria Ajoloapan,19.9692,-99.0353,Mexico
Tay,44.7167,-79.7667,Canada
Alden,42.9114,-78.5211,United States
Coweta,35.968,-95.6543,United States
Ohrdruf,50.8281,10.7328,Germany
Warrenton,38.7176,-77.7975,United States
Volodarsk,56.2333,43.2,Russia
Purkersdorf,48.2092,16.1792,Austria
Pleasant Hill,41.5868,-93.4952,United States
Taltal,-25.4,-70.47,Chile
Vuktyl,63.8667,57.3167,Russia
Senanga,-16.1196,23.27,Zambia
Alajarvi,63,23.8167,Finland
Aveley,51.5018,0.2534,United Kingdom
Byalynichy,53.9956,29.7096,Belarus
Bee Ridge,27.2855,-82.4731,United States
Pyetrykaw,52.1333,28.5,Belarus
Laurens,34.5022,-82.0207,United States
Uchoa,-20.9528,-49.175,Brazil
Flat Rock,42.0991,-83.2716,United States
Molalla,45.1502,-122.5844,United States
Gar,32.2004,79.9833,China
South Huntington,40.8225,-73.3921,United States
Bude,50.824,-4.542,United Kingdom
Fairmount,43.0414,-76.2485,United States
Fort Oglethorpe,34.9319,-85.246,United States
Marlton,39.9016,-74.9297,United States
Darabani,48.1864,26.5892,Romania
Buckie,57.676,-2.965,United Kingdom
Vera,-29.4662,-60.2166,Argentina
Alcoa,35.8073,-83.9752,United States
River Vale,41.0136,-74.008,United States
Toging am Inn,48.272,12.6059,Germany
Miandasht,33.0736,50.1647,Iran
Bad Konig,49.7413,9.0071,Germany
Oued Laou,35.45,-5.0833,Morocco
Pereshchepyne,49.0179,35.3598,Ukraine
Daruvar,45.6,17.2167,Croatia
Santa Cruz Atizapan,19.1756,-99.4886,Mexico
Ivancice,49.1015,16.3775,Czechia
Orland,39.7461,-122.1856,United States
Biei,43.5883,142.4669,Japan
Helotes,29.5693,-98.6956,United States
East Bradford,39.959,-75.6469,United States
Haddington,55.958,-2.774,United Kingdom
Monte Escobedo,22.3,-103.5667,Mexico
Tha Mai,12.6196,102.0112,Thailand
Key Largo,25.1224,-80.412,United States
Piedras Blancas,43.56,-5.976,Spain
Colts Neck,40.2928,-74.168,United States
Litovel,49.7012,17.0762,Czechia
Madera Acres,37.0123,-120.0799,United States
Nea Moudania,40.2386,23.2814,Greece
Zell am See,47.3233,12.7981,Austria
Gunnedah,-30.9667,150.25,Australia
Zaozersk,69.4,32.45,Russia
Littleton,42.535,-71.4891,United States
Bad Breisig,50.5092,7.2964,Germany
Yashima,32.74,130.7572,Japan
Bad Gandersheim,51.8719,10.0253,Germany
Winterville,35.5287,-77.3994,United States
Bogande,12.969,-0.138,Burkina Faso
Urzhum,57.1167,50,Russia
Ramsey,52.45,-0.12,United Kingdom
Porto Rafti,37.8844,24.0125,Greece
Jilotlan de los Dolores,19.3708,-103.0197,Mexico
Clay,33.6976,-86.607,United States
Saarijarvi,62.7056,25.2569,Finland
Temiskaming Shores,47.5167,-79.6833,Canada
Wilnecote,52.6081,-1.6677,United Kingdom
Carregal do Sal,40.4333,-8,Portugal
Vernon,34.148,-99.3,United States
Towcester,52.13,-0.99,United Kingdom
St. Albans,38.3769,-81.8198,United States
Talachyn,54.4167,29.7,Belarus
Berd,40.8808,45.3917,Armenia
Mission,39.027,-94.6568,United States
Osthofen,49.7078,8.3289,Germany
Trancoso,40.7833,-7.35,Portugal
Berwick,41.0555,-76.2492,United States
Grossrohrsdorf,51.1419,14.0139,Germany
Rockcreek,45.5525,-122.8757,United States
Nea Artaki,38.5167,23.6333,Greece
Kinnelon,40.9847,-74.3862,United States
Worsborough,53.52,-1.47,United Kingdom
Ventnor City,39.3457,-74.486,United States
Qiziltepa,40.0319,64.8492,Uzbekistan
Mezobereny,46.8256,21.0289,Hungary
Chimay,50.0479,4.3173,Belgium
Emmett,43.8685,-116.489,United States
Brandis,51.3347,12.6089,Germany
Sugar Grove,41.7758,-88.448,United States
Bockenem,52.0117,10.1319,Germany
River Grove,41.9243,-87.8379,United States
Hinton,53.4114,-117.5639,Canada
Zin'kiv,50.2081,34.3668,Ukraine
Saint-Sauveur,45.9,-74.17,Canada
Great Billing,52.2577,-0.8222,United Kingdom
Titu,44.6622,25.5736,Romania
Quesnel,52.9784,-122.4927,Canada
Torrinha,-22.4258,-48.1689,Brazil
Pingree Grove,42.0857,-88.4362,United States
Ellon,57.366,-2.086,United Kingdom
Sherborne,50.9469,-2.5171,United Kingdom
Northampton,40.6866,-75.4904,United States
Brewster,41.7463,-70.0675,United States
Kobelyaky,49.1474,34.1993,Ukraine
Waggaman,29.9373,-90.2354,United States
Beilngries,49.0333,11.4667,Germany
Kawanishicho,34.5844,135.7742,Japan
Berezivka,47.2039,30.9125,Ukraine
Gudensberg,51.1762,9.3575,Germany
Sarapui,-23.6408,-47.825,Brazil
Belomorsk,64.5167,34.7667,Russia
Gages Lake,42.3519,-87.9828,United States
Ellisville,38.5897,-90.5884,United States
Blackhawk,37.816,-121.9071,United States
Bad Liebenzell,48.7742,8.7314,Germany
Elizabethtown-Kitley,44.7,-75.8833,Canada
Photharam,13.6918,99.8531,Thailand
Morinville,53.8022,-113.6497,Canada
Mentone,34.0609,-117.1108,United States
Country Club,37.9687,-121.3408,United States
Hohr-Grenzhausen,50.435,7.6711,Germany
Mikun,62.35,50.0667,Russia
Hateg,45.6075,22.95,Romania
Scottsboro,34.6438,-86.0491,United States
Ware,42.2806,-72.2843,United States
T'q'ibuli,42.3442,42.99,Georgia
Sakai,35.3308,139.2189,Japan
Sweetwater,32.4693,-100.4092,United States
Carlton Colville,52.454,1.691,United Kingdom
Schlitz,50.6759,9.5593,Germany
New Baltimore,38.7495,-77.7151,United States
Ban Krot,14.3121,100.6005,Thailand
Coffeyville,37.0518,-95.618,United States
Heilsbronn,49.3386,10.7908,Germany
Osterburg,52.7833,11.7667,Germany
Chillicothe,39.7953,-93.5499,United States
Lake Barcroft,38.8514,-77.1579,United States
Skopin,53.8167,39.55,Russia
Franklin,43.4499,-71.6691,United States
Robertsdale,30.5534,-87.7023,United States
South Lebanon,40.3058,-76.3708,United States
Dorogobuzh,54.92,33.3078,Russia
Nasaud,47.2833,24.4067,Romania
Totma,59.9833,42.7667,Russia
Mont-Saint-Martin,49.5406,5.7794,France
Herkimer,43.061,-74.9894,United States
Itasca,41.9773,-88.0182,United States
Nove Mesto nad Metuji,50.3446,16.1515,Czechia
Grey Highlands,44.3333,-80.5,Canada
Atherstone,52.5787,-1.5462,United Kingdom
Marlboro Village,38.8307,-76.7699,United States
Tisnov,49.3487,16.4244,Czechia
Woodbury,39.8379,-75.1524,United States
Leeton,-34.5483,146.4011,Australia
Friendly,38.7601,-76.9642,United States
Mittagong,-34.45,150.45,Australia
Gunbarrel,40.0634,-105.1714,United States
Mooresville,39.6022,-86.3681,United States
Nyurba,63.2833,118.3333,Russia
Studenka,49.7234,18.0786,Czechia
Grenada,33.7816,-89.813,United States
Middleton,42.6043,-71.0164,United States
Suzdal,56.4211,40.4489,Russia
Kemberg,51.7736,12.6359,Germany
Fort Salonga,40.906,-73.2992,United States
Rio del Mar,36.9607,-121.8807,United States
Russellville,34.5056,-87.7282,United States
Tweed Heads,-28.1833,153.55,Australia
Annan,54.983,-3.266,United Kingdom
Podu Iloaiei,47.2167,27.2667,Romania
North Bend,43.4075,-124.2364,United States
Lake Arrowhead,34.2531,-117.1945,United States
Union City,36.4268,-89.0474,United States
Grimmen,54.11,13.0414,Germany
Brandywine,38.6963,-76.8846,United States
Eisenberg,49.5614,8.0725,Germany
Neustadt,50.85,9.1167,Germany
Sarkad,46.74,21.3778,Hungary
Philipsburg,40.8952,-78.2145,United States
Denham Springs,30.4743,-90.9594,United States
Glencoe,-46.192,168.646,New Zealand
Corte Madera,37.9238,-122.5129,United States
Progress,40.2905,-76.8382,United States
Oberstdorf,47.4097,10.2792,Germany
Cuero,29.1024,-97.2871,United States
Jewett City,41.607,-71.9807,United States
Conning Towers Nautilus Park,41.3855,-72.0686,United States
Argostoli,38.1739,20.4883,Greece
Plains,41.2658,-75.8145,United States
Puigcerda,42.4317,1.9283,Spain
Nopaltepec,19.7819,-98.7125,Mexico
Sangeorz-Bai,47.37,24.68,Romania
Yamakita,35.3606,139.0839,Japan
Thurso,58.596,-3.521,United Kingdom
Prospect,41.4993,-72.976,United States
Columbia City,41.1612,-85.4855,United States
Voitsberg,47.0483,15.1503,Austria
Chesapeake Ranch Estates,38.3574,-76.4147,United States
Nolinsk,57.5572,49.9342,Russia
Woodfield,34.0587,-80.9309,United States
Liteni,47.52,26.5319,Romania
Southwick,42.0544,-72.7785,United States
Kittery,43.0998,-70.7126,United States
Philipstown,41.4188,-73.9152,United States
Idanha-a-Nova,39.9167,-7.2333,Portugal
Bearsted,51.2738,0.5789,United Kingdom
Halen,50.9481,5.1144,Belgium
East Aurora,42.7666,-78.6172,United States
Heiligenhafen,54.3739,10.9797,Germany
Minano,36.0708,139.0989,Japan
Shchuchye,55.2167,62.7667,Russia
Imias,20.0767,-74.6519,Cuba
Carroll,42.0699,-94.8647,United States
Valozhyn,54.0833,26.5167,Belarus
Dungarvan,52.0845,-7.6397,Ireland
Stuarts Draft,38.0245,-79.0308,United States
Pleasant Valley,41.7697,-73.805,United States
Alexandria,38.9621,-84.386,United States
Dushanove,42.2347,20.7091,Kosovo
George Mason,38.8355,-77.3185,United States
Wabash,40.8034,-85.8301,United States
Stratford,46.2167,-63.0893,Canada
Boaz,34.1985,-86.1529,United States
Benalla,-36.5519,145.9817,Australia
Roztoky,50.1585,14.3977,Czechia
Matlock,53.14,-1.55,United Kingdom
Oak Hills,34.3912,-117.4125,United States
St. Francis,42.9716,-87.8729,United States
Holywell,53.274,-3.223,United Kingdom
Kola,68.8831,33.0219,Russia
Hohenmolsen,51.1564,12.0981,Germany
Visselhovede,52.9833,9.6,Germany
Dassel,51.8033,9.6903,Germany
Edgewater,38.9373,-76.5572,United States
Immingham,53.6139,-0.2183,United Kingdom
Bersted,50.797,-0.689,United Kingdom
Swanage,50.608,-1.96,United Kingdom
East Rutherford,40.8179,-74.0854,United States
Pechory,57.8167,27.6,Russia
Miajadas,39.1528,-5.9081,Spain
Fort Valley,32.552,-83.8819,United States
Laubach,50.5426,8.9891,Germany
Alfred and Plantagenet,45.5667,-74.9167,Canada
Medulla,27.957,-81.9866,United States
Gifford,27.6747,-80.4102,United States
West Tawakoni,32.8976,-96.0217,United States
Hartford,43.6644,-72.3866,United States
Ilsenburg,51.8667,10.6833,Germany
Tryavna,42.8667,25.4919,Bulgaria
Croydon,40.0911,-74.8975,United States
Khodoriv,49.41,24.3094,Ukraine
Warrenton,38.8187,-91.1384,United States
Marysville,42.9084,-82.4806,United States
Greenville,43.1797,-85.2533,United States
Attnang-Puchheim,48.0167,13.7167,Austria
Ledbury,52.0339,-2.4235,United Kingdom
Butler Township,41.0362,-75.9801,United States
Ita,33.6528,130.7792,Japan
Stary Sacz,49.5625,20.6364,Poland
Brand-Erbisdorf,50.8689,13.3219,Germany
Harsova,44.6833,27.9519,Romania
Ikeda,36.4214,137.8747,Japan
Zwiesel,49.0167,13.2333,Germany
Waterford,37.6429,-120.7553,United States
Pinhel,40.7833,-7.0667,Portugal
Mont-Tremblant,46.1167,-74.6,Canada
Martensville,52.2897,-106.6667,Canada
Port Wentworth,32.1942,-81.1984,United States
Valley Cottage,41.116,-73.9436,United States
Hermantown,46.8058,-92.2407,United States
Zadonsk,52.3833,38.9167,Russia
Irthlingborough,52.324,-0.614,United Kingdom
Winfield,41.8776,-88.1507,United States
Pella,41.4051,-92.9177,United States
Oxford,36.3155,-78.5848,United States
Manduri,-23.0033,-49.3219,Brazil
Coleford,51.791,-2.6162,United Kingdom
La Plata,38.5352,-76.9701,United States
Merrill,45.182,-89.6995,United States
Luckau,51.85,13.7167,Germany
Red Bank,33.9296,-81.2321,United States
Wadebridge,50.517,-4.835,United Kingdom
Penn Forest,40.9571,-75.6313,United States
Cross Lanes,38.4351,-81.7706,United States
Woodbury,41.5615,-73.207,United States
Zschopau,50.75,13.0667,Germany
Trebbin,52.2167,13.1997,Germany
Wilmore,37.8786,-84.6545,United States
Saint-Raymond,46.9,-71.8333,Canada
San Justo,-30.7829,-60.5833,Argentina
Audley,53.053,-2.304,United Kingdom
Rainbow City,33.9337,-86.0922,United States
Chevy Chase,38.9943,-77.0737,United States
Burlington,41.7598,-72.9589,United States
Pleasant Grove,33.4936,-86.9782,United States
Howell,42.6078,-83.9339,United States
Cody,44.5212,-109.0549,United States
Palmeira d'Oeste,-20.4158,-50.7619,Brazil
Emu Plains,-33.7483,150.6678,Australia
Roxboro,36.3879,-78.9812,United States
Sarahs,36.5167,61.2167,Turkmenistan
Bishop,37.3665,-118.3958,United States
Blacklick Estates,39.9049,-82.8655,United States
Middletown,40.201,-76.7289,United States
Greenville,41.4052,-80.3837,United States
Bull Mountain,45.4126,-122.8322,United States
St. Pete Beach,27.7235,-82.7387,United States
Rice Lake,45.4863,-91.7447,United States
Hayle,50.183,-5.416,United Kingdom
Lovosice,50.5151,14.0511,Czechia
Yorkshire,38.7882,-77.4495,United States
